Unnamed: 0,sentiment,content
9740,0,lyricals care struggle
29023,1,iheartrendering awww cool ate much ice cream
685,1,took hour nap work today able sleep night bummer
36606,1,heading spin
34994,1,aprilfilms meh try one commercial drive cat
24584,1,gfalcone knew horse called dollar
7265,1,want go vp one willing come me
11257,1,im backkkk hungry hell havent ate today
16009,0,justkaty guess missed beer good time
32236,1,etafish grandpa called want know hat plan return
35483,1,bioncaaa thats u spent ur weekend far
8384,1,working allll weeekend
622,1,last night newport
39620,1,ficklampa msn case lot easier hahaha
27555,1,expert recommend exercise minute day week two jillian video
709,0,finsh work eleven even allowd cauz really dont want to lol
14544,1,mosaicbooks one become bigger pain
17786,0,krooyakkers thought ur going somewhere that s invitw u
38159,1,ljsbaby
10906,0,aldenpolicar sad saying fat tear
20411,1,bethtana sci fi junkie gamer pianist gin tonic drinker news addict
28939,1,mohfanz fun time that s friend beer here s pic http yfrog com agj
16843,0,fyi ruin hollywood closed last friday closing night
30240,1,happy mother s day mother there
25577,1,khad strange exactly chapter god laid heart read message yeaterday morning he work mysterious way
39286,1,crawling den night now
23581,1,another great song sing along with http blip fm jhtq
3961,0,kristinholder aww sad get go going away party stupid work
18617,0,natbubba yeah totally unfair just flame everywhere
13741,0,sucking abbreviation today sorry sentence look like eight year old typing them lol
96,0,dont wanna work tomorrow get paid
27916,1,emzyjonas hey hey
15348,0,got smashed face th grader thowing football twice bleed
3405,1,trishastewart ooh like horseradish alternative
35498,1,sleepy now g night happy mother s day mother mama ma mommy whatever call them lol mie
23960,1,scottcmusic row p tried run front corrupted could see singing away
4038,1,come bell ring want go outside
3733,0,jackalltimelow wish could go melbourne show parent let cry
35666,1,home bound mother day
10736,0,running annapolis half marathon weekend failed meet registeration deadline amp completely filled
3860,0,dangit got kiss album wrong color
31678,1,cdlowell jar gonna answer
4512,0,binstruct suffers update mib package developer package holiday
12427,0,best day ever met greatest year old never see again ahh miss i saw hour xd sad
13587,0,samm xx awww suck
33909,0,filming carnival music video reminds cherry festival used go back home ahhh memory
37262,1,michaelmcrowley saw wolverine too
25378,1,kableso try best
31984,1,melaneedark well x spammer watchin
370,0,realblackwidow dun wanna
13711,0,herobeth entire week get design graphic design job home freelance sad
17628,1,hughsbeautiful yes yes indeed nut like me though rich tut x
36146,0,joooo no geek mind think alike
27948,1,powbam called cell phone would let talk teacher
16171,1,krushtc that s avoiding me
2857,1,last day dijon
24842,1,dbdc meant ask night go enjoy fight did yas all nighter
9616,0,tried audioboo recording it distorted due high volume ob
1907,1,wanna go vivid light walk
12751,0,omiriamo like idea going cinema monday
33739,1,lucasgo you
28061,1,thing twitterer could without http mikefrizzi com blog p src mikefrizzi like guy
5907,1,moving nesbitt
7572,0,still tired due late night work b early moro work bad time
18909,0,livin ur iznt nice all miss mum
11626,0,disappointed didnt win teh glass
17140,1,nctrnlbst dkmashino could go lulu s slanted door right now tomorrow farmer s market right
14922,1,turn report done
5166,0,enchanted myst soooo disappointed look like btw image gone
13606,1,foilplay un cross please i planning buying lambo summer next stop pitsvillle baby people carrier
35834,1,funkshoi save next time http blip fm zsv
12408,1,acho que vou ver roupinhas goticas qqq
31874,1,medbotjinx ooc we ll it
28033,0,nickiminaj nicklaus iï¿½m mad missed va last night gonna snatch make wifey minee
31263,1,giulianarancic iï¿½m also watching movie friend twilight
1733,0,tummy hurt go away cramp hate chuu
20880,1,watching one tree hill
36369,1,kerri louise sweet mum wanted go see that l end never went see it film great
15503,1,scream siren three fire truck going south bound highway get home
11993,1,google map working anyone else
33237,1,aljajackson follow honey
37359,1,time play
25129,0,old internet fairly boring today nothing new
7663,0,suzbooze wanna go freaking broke fun
31774,1,going bed peter
13489,0,poor little mba fire
7771,0,enjoying great sunshine indoors feel good today
31143,1,good b movie starship trooper cool citizen
18490,0,mouth hurt wish could cut head
31990,1,chikidracula good you jeje
7815,0,itsfrankybitch dont make sad agree tho need sa s magical lyric
27473,1,flofischer check out http tinyurl com dlra
2998,1,came house morning stink cat poo cat business little bit garden
37451,1,rominafahem morning romina
37624,1,day till beyonce
34194,1,bored riah fell asleep nothing maybe go bed good night
18529,1,bg me trying save cash next month s vacation
4508,0,doesnt want anymore
32146,1,musiclove end sing sing play music
23387,1,britney spear song desktop
13471,1,twentyfour said think try again
5155,1,hey everyone bit hectic day me back vet pradasmith bad infection amp staying wkend
10116,1,teratoma cavity experiencing male pattern baldness
2406,0,harneet rangitanandy kid remember searching local video store owner godown got video tape fungus badluck
22115,1,grentone likewise however comment originally
37522,1,pntbtrkisses welcome going repost several time get message out maybe help another dog
10128,1,spilled chocolate milk car
1434,1,joseph khc wooow lucky xd break gonna end class start june
16481,0,really missing hockey already night dtn naperville can t wait day tomorrow work sunday
1951,0,ab normal shuck sorry sometimes get wrapped fb forget check doin
376,0,feel sick stomach idkk whyy
20519,1,blogviet hi uploaded completely new chinese lesson www youtube com chineselearn please feel free watch enjoy
14762,1,wanna bea well bea
4643,0,feel good
10556,0,meganduffy aww miss u too ate
34039,0,new phone zero contact poo send message name save number thanks
21957,1,yooooooo mate
19584,0,mileycyrus workin ur crazy sched tiring it gotta hard famous jus kno u bazillionz fan supprtin u
28223,0,desktop quad core win boot time quot laptop dual core w ssd win boot time quot gt ssd desktop arrives day
6728,0,evermore amp end fashion rock poor foot though oww injured foot good sore tomorrow detail follow later
10143,0,mean people suck
32760,1,canuck seem falling lot must mean skating extra hard tonight
6353,1,halbpro what s wrong dressing fifty fashion
5849,1,missonice join club
2519,1,weekend see monday twitter
14860,0,spent minute book store bought one book
3678,1,virginmedia something wrong internet chelmsford tv demad isnt working right internet super slow
11189,1,track amp fiel proably canceled
14778,0,best friend leaving go back school today i sad
17104,1,avoided cinder block safe ny area dantas porky upset beavs gone
7658,0,tiwurayie geez one time row patience good thing come patience lol wish could sleepover
9493,0,anachronous miss
36029,1,happy mother s day happy motherï¿½s day http tumblr com xnxqynj
15727,1,raining
9368,0,miss billiesyadrie sorry able call u already sleep love you have great trip tomorrow send them
26399,0,hell lot do say complain theese day quot they quot quot they quot help case
18258,0,angel oh totally want see star trek kristine already seen hubby
16651,1,thing do last thing mind cleaning everyone s cake mess
33687,1,errbody please check http mscaseycarter blogspot com id appreciate bunch
952,0,headache century coming feel fuck
2914,1,im going miss khyy much
5433,1,hate able twitterize cell phone oh well
13887,0,dammit forgot go canvas shopping today
38389,1,loong day bed cuddling papabear watching south park yay bday bbq tomorrow can t wait
15264,0,loribartolozzi oh sorry can t even imagine although know reality soon
18146,0,glennbeck missed show tonight go lake erie enjoy quiet
30818,1,teresamerica politician celebs lottsa fun them fun actually sin
2923,1,learn walk day sprint sprinkler without stretching
17691,1,go old house finish moving
2238,1,damodarko yep wish playing dubiln
33787,1,mother there even soon mother gt d happy mother s day y all
14434,1,chaoszac fretful look okay think mumbling something bit muffled hat sound like quot i need lactose quot
16164,1,wishing could famous acting dancing
5784,1,kacey read detail may it sara jayne kid s show can t exciting
38607,1,rockingla thanks new work arrive week
12260,0,thatkadygirl every day life lately feel ya girl lt
17487,0,theellenshow ellen why got lie sad rite now
31385,1,watching rd jonas ep
9550,0,accounting class detention
14828,0,miserably hot a c house broken
35312,1,dang ya ll mother day already goodnight twitter world start shooting monday
29431,1,sarcasticleaves iiight thanks
9538,0,jenn jenn jenn oh oh u pas ur itunes knowledge onto me
6775,1,marchaduch dm never sent
34227,1,heyystephieee again
4453,1,ab recording ala occuring office central london
33078,1,caseorganic iï¿½m smaller company rather bigger one itï¿½s like worked big company prove it though
10075,1,vcha say mlia instead fml hope find soon
12782,0,lobsterandswan itï¿½s beautiful blog iï¿½m able acess anymore
20460,1,step photoshop expert http plurk com p ro
7964,1,forgot phone home
17996,0,absolutely gutted going badu tonight guy fun got home need head downtown now gd heat
6533,0,mmitchelldaviss mitchell tryed add xbox live lastnight live show friend list full
11268,0,think shopping solves world s problem leave atlanta tomorrow
26941,1,danbimrose that s ok personally good nothing
3077,1,life come nothing making choice ill regret later
27385,1,stephbabiak fun day off
12649,1,westin discount animeexpo anime expoï¿½ provides additional discount hotel http anime expo org p
37143,1,small tweetbreak twitter think needed
24512,1,drhett yet hope check week
2618,1,roy thomas ahhhh probably will not good u dubai before
11041,1,way wait locker nd pas hall nd say anything
8626,1,makin tea stressin
11557,0,used ozzy osbourne pillow mom threw out miss thing
17390,0,cecamy nto good
23237,1,rockeye always amusing
39334,1,lickmycupcakes specifically like http i tinypic com mwzuo jpg also adore outfit http tinyurl com qobq yum
15547,0,ahhhh pic
33214,1,challyzatb thankyou yes pre wedding party now
17155,0,peapodann second hit reply tweet asked stop playing music sad someone sing me key work
32273,1,melbourne toyota coaster new ad received posted hcc site soon
6057,1,miss laughing till stomache hurt
7063,1,hate arrival employee parking lot
1230,0,bike trail miss j two front teeth hopefully vacation suck
3414,0,oooh battlestar galactica channel rebellion episode man feel sad became gaeta liked
8376,0,worked car plant once nobody belief though repect hard workin folk world
30787,1,mariahcarey said ur nail look like shit this lol im kidding dont know saying haha
29320,1,fost la obosession a fost cam trist ca fost singurul treaz
16803,1,hour work cry can t survive weeelcome wonderland sing along
7899,0,skype call billie webcam dont work
38694,1,sleepydumpling yeah fine raid thing excepting liquor cheese amp bacon ball
10683,0,risk sounding like whiny child gotta say i wanna go hoooooooooooomeeeee ugh
19263,0,freakin migraine
8701,0,bye bye south beach u never let
25187,0,going last full day school life good
34617,0,elf princess hehehe barry killer u need pic
6862,1,pgatour dang stuck fantasty pick
14244,0,photography class summer cancelled going somewhere dont want missing spring game email eric swist
12193,0,seattle washington im sooooo hungry amp i miss alaska
3130,0,going miss reemer couple month tour
7991,0,apparently getting anymore sad
19327,0,work missing miami fam anywayz abigaildsouza mrohboy carolina jonathan prtyprincess jessdosil amp amp amp
25856,1,screw going shopping back like anyway hard core revision
16807,0,sweaty tired lap run gonna sun run next year matter what
14156,0,lonely
1436,0,today going normal day hope group pilot large airline come last night much drink
14794,0,whoa mean sleep hour
5432,0,really want buy new clothes
13306,0,wojohitz marchingstars winkiedinkie erockett feel left out alone az lol
17382,0,puzzled people s mood swing make somewhat sad can t pinpoint feel
28374,1,rose ville yay green certainly make rain worth it nice cozy indoors knitting
8664,0,julnas might end like poor bus driver and kinda weird wish today o
27220,1,gym doin paddle ball xo
10894,1,tommcfly tom u plan germany answer ur germany fa
13979,0,day beasted me
120,1,well almost good day guess retry tomorrow
36708,1,eating ice cream swensens
36629,1,ilhongy would get u u
18700,0,look like twitter
2916,0,sad day love maï¿½ year ago
29464,1,mikeyway http twitpic com vwa lol wow watching x men last stand right
39580,1,changing guitar string getting ready perform the climb cousin birthdayy
2278,1,lady jane hope go away quicker mine week counting
8624,1,craigmcgill actually maybe sold sat lunch
20554,1,sooo waking way back sb good night america
2109,1,surgery wake
324,0,feel deflated doggy
23005,0,sweet charlotte should another thrown sure one american family
32432,1,aint bee aint me ya heard me this u keemie
11200,0,locked house shit thank god there s internet
30062,1,yourself onfire think letitia still trying upload digital problem before sure let u know
6930,0,miss baby day
26151,1,msegers thanks good morning
39877,1,chris hayward go two way mirror
31069,1,today longest day ever going sleep beach bound tomorrow good night twitter
10863,0,still feelin like blah hour
26964,1,declercq thought might like getting ready see week
16253,1,wylthenemesis nope going able finish tonight got thing bed
31581,1,sueandsteve wow thats quite trip
6646,0,drag hell soundtrack christopher young delayed june nd july that s suck pretty bad
13995,0,craving munchkins bad
12159,1,going airport
34822,0,going sleep now gt happy mother s day amp happy birthday me
5763,0,gatorsnow feeling hurt
10202,1,sneezed three time quick succession three four record
19907,0,there nothing worse working friday night wake saturday want babe
29524,1,ha cliche
5030,0,asheruk wanted go birthday
9275,1,realised many people interested business twitter want heard online nothing
28488,1,need song download suggestion ill take anything
4397,0,field day sad ribbon me
29671,1,slighter thank you
36477,1,kendraamichelle hi kendra whats up follow
14088,1,allysonrobinson working way bottle excedrin maybe twin
22040,0,graandma s houseee havee leave now lt
10962,0,friend
2518,1,two day hangover
23432,1,tifflacey course always
16497,0,stuck going nd job can t find good office job
25686,1,going rye house speedway
22559,1,can t wait go home eat hope something good
313,0,teeth head hurt
412,0,penguin j heehee love you tired
15880,1,aww love gone playing shuffle
9676,1,mileycyrus dont think vote anymore tried
12025,0,nice day like make miss alki
18797,0,tonight boring
2848,0,beckinelson idkk il get see
7416,1,moossacre lol funny thing even know class even race half people group yes clueless
19539,1,lasandrac ya ll going without
7090,0,shaw guy want sleeping
14972,0,much blog time
15206,0,chrisbrownweb according bow wow his best friend chris twitter want hater probably
6626,0,one want sit lunch guess bury head laptop continue anti social
10459,0,cat died kidney failure math test day need get better
10563,1,flat tire city
778,1,syafique ooh maggi goreng yums cant eat sore throat cmin
18415,1,jimsissy end count hang head lower
11919,0,another friday night in man skint rubbish
1943,0,telstra biggest teleco greedy need fast internet download cap
752,0,wish teased movie night
16028,1,millsthemusical lauzzaa hope listened song funny l still heard tick x
6178,0,spiffums near him
9352,0,downside getting tdl day early time read til next week anyway still hurrah clutch close
13462,0,apparently degree kilkenny now comedy would great remedy boredom hell leave kilkenny
38181,1,happy mother s day
34421,1,might middle perfect weekend
16860,1,omsvu thanks okiebud get message sorry content selected currently available
24020,1,amyfroebel nope come back ct
33110,1,mellonikan thank
37911,1,xbron http twitpic com dbn o see dog bella
14606,1,i m tired
1347,0,well thats day watching panther tonight beat saint finger crossed cause qld team playing round
6224,0,missin boo
97,0,feel sad coz wasnt able play guy http plurk com p wxiux
25492,1,tired turning internet play morning
8166,0,man sinus r really buggin morning
32192,1,watching destrey video
35173,1,john b water mr suh must read please http bit ly nppiv
25941,1,hasa lemon cake oven going make pork casserole domestic what
23528,1,aprilyim thats real geek talk haha i feel you
14458,1,savagemic mailchimp hired smart monkey e mail marketing
23988,1,cantus hear coffee brewing end
22672,1,adelinaxx yay som twitter slowly slowly rest grade come around hah hope ur ready constant tweet
4328,0,mcdonalds mccafe taste like chewin cigarette butt miss sonic card
2277,0,kristie same going try warm milk lactose intolerant haha
24594,1,smiling guy are turn speaker smile life good http www imtiredonline com smile
34699,1,tomorrow house shopping
20867,1,annyo will shall meet somewhere utah indiana
7164,1,dinner amp shower time then back revision day left
7723,1,cbrown want ice cream
11383,1,paulmorristim cheapest copy purusha s divine androgyne amazon
6356,1,leifwells time conference call
8891,1,old me s dead gone
20323,1,farrahdy take medicine
19313,0,put dog sleep love abby rip lt
29516,1,looove comedian obama hahaha man love event someone get pic dennis leary wife
9335,1,work ohwell need money
35567,1,installed youtube downloader anyone know make trailer video
8447,1,deejaychips havent laid verse yet
4537,1,hookbill yay thanks followfriday failfriday still winning though
38117,1,morning tweat tweat twitter
36547,1,movie s worst fate used quot straight dvd quot quot straight divx quot quot straight internet quot
12916,0,zhighlife people r weird
12662,0,jennifalconer tough that wanted hug like
15834,0,hate paint nail cant suck thumb taste bad
3567,1,littlestarred sigh you
37755,1,wanna read something recommend http estrellaazul wordpress com
1476,1,crash qmbol
2051,0,havin stupid stomach pain amp again today outing sph frenz amp stomach nvr fails dissappoint me haiz
8100,0,emaxio still courthouse happy job sad one
19721,0,thenewbradie tv working wanna watch vhits
15296,0,paper work friday afternoo
7029,0,taking care sick child
14713,0,jerrib sorry mom mean to tweeted that already hard day love you
19014,1,baddestnla traffic still see sun
27664,1,going hannah movie
25987,1,bed night good night everyone
20835,1,good morning universe today
4,1,dannycastillo want trade someone houston ticket one will
37722,1,let dream spock goodnight
14881,0,mumalot corrected
1131,0,orw nooooooo want go back newcastle
35617,1,michellezen need follow could send direct message
20178,1,davidarchie tesco nearby go
32983,1,hannag go
15869,1,hate sat around alone friday night big sad old loser
34396,1,visiting grandparent later btw heard katy perry s hook whew cool love k clarkson s version
32063,1,movie sleep today good day h dff
22434,1,tiaratara yeah meant
8349,1,justinderekrich good morning nyc broke would landed yesterday afternoon
14693,0,nataliejanette im jealous im going blogher
15522,0,sad i ll miss grandma angie always like rd grandma me
24547,0,marnixtfn ahahahah hello welcome twitter got hang already xx
6187,1,hilarylanders know think like dieing
6249,1,tommcfly please forget french fan
30369,1,new college project wanted share hey mr bartender college project http bit ly banf
20802,1,lukedennehy good hear feeling though behind scene and or better shown tv
6325,1,stitchinsista happened day customer asked ship work address sent another one
24849,0,dinner yummy all still super tired thing went enroll college
37247,1,dinuks switch something else
5031,1,omg want full jb hey baby song
37813,1,danielbowen saw abc news wife quot discussion quot were nunawading elsewhere
25489,1,smartinez new movie showing franklin thursday night several sla faculty attendance
35681,0,unitechy wud like to actually free weekend time family visiting staying put next time
12183,0,see wat mean bout follw friidays called lose fllowers friday smh
27082,1,upshot want hunt down uhh well wish y all best luck tweeps
12370,0,ooh hayfever struck thought going avoid year nooo remedy anyone
1455,0,close library due great weather ac working fb
10797,1,need memorize julius caesar line
37361,1,potface yeah right
9392,1,aminakader thought exactly
16649,0,want korean bbq baddd one come
37010,1,case missed fb status looking maui hotel recommendation yes maui
17841,0,bah coworker ran work late bag smacked knee really hurt
9591,0,long day office again tiring week
34340,1,feelin right rite
16743,0,nooooooo sue retiring no
9109,0,bored always much fun companion missing bff alreadyyyy
27710,1,ok th tweet use simply say quot thank you quot met giving caring people twitter
4276,0,jonathanrknight wish there i ve moved san diego wa depressed miss sunny san diegoooooooo
15481,0,nkirchmar minute go day weekend leading birthday tuesday work birthday
8975,1,pastimedaily oh dear boyle staying
4248,0,sad
378,1,counting hour lost sunshine weekend
22720,1,tino hat ne wii
24186,1,penelope mill better spider type australian wildlife one would imagine
32750,1,eh better excited see ryan hurley tomorrow
13285,0,little upset cause stephanie bring brownie today
36523,1,fuck maaaaannnn holidayzzzzz
12069,0,unopened pack goat cheese starin face starving din til
6520,0,annie ugly gray outside even san diego cold get may gray june gloom u
10704,0,lost favorite pen good thing back d
12013,0,god im suffering greatly hair sitting blazing sunshine v v bad sunburn
13694,0,mitchelmusso can t can t can t sad venezuela
28862,1,james s go
489,1,hongkong international airport wait hour next flight cebu
36244,1,planing going little ride mtb monday may tower
24172,1,ideasculture wt red wine
16980,0,galaraza stop mean me ur hurting feeling
26303,1,missfree hey free
39526,1,richard saved frog thought replied would make sense twitter work gehts abi gut
25913,1,train least two gaggle teenager sitting amp commuter squished standing back at least teenager let sit
21565,1,monday good
12477,1,remiransom wanted see that enjoy it
33988,1,doppppe rock show le moshie moshhhh pit http twitpic com wkhi
36445,1,diond ooooo wa am using iphone version use web sometimes twidget mac
8730,1,robinjection well maybe someone care
39832,1,sociology done english biology left going die
8227,0,sonicsalamander sorry bout migraine mention really liked cissbury sp pic last week
20619,1,benald hi uploaded completely new chinese lesson www youtube com chineselearn please feel free watch enjoy
13885,0,friend feel though need bring gift house warming a mess
19032,1,wanna listen full send
14250,1,emzyjonas know r lol hope said
10977,1,whoishonorsociety lt never wear pajama pant school gt
31982,1,lombers www whispergifts com bridal registry dm free premium account
288,1,princess oat happening
38146,1,gm doox http podilates gr pp
5520,1,bblve lmaoo amp omg thank need act damn age ashamed damn grandpa
17612,1,davejmatthews slessard wanna tonight
37553,0,joyvbehar iï¿½m sorry
25705,1,hahah ive got ginger hair nao
37268,1,anyone looking vinyl clad playset year mfr warranty slide swing slot rock climbing wall more amish built
31136,1,taylorswift finally someone spreading hayley love via twitter welcome club taylor
21702,1,it http plurk com p rpnp
17380,0,notthebest weekend but oh well i right sad
11511,1,packing desk
22397,1,get quot fightstar mercury summer quot here http tinyurl com dbmn from http tinyurl com cnkhev musicmonday freemusic
10693,0,prodigiy crystal method tomorrow usc birthday party work first time miss crystal method sad
24231,1,drawing picture bubba
35765,1,atownbrown cooould say
31346,1,om nom nom rice pudding
11087,0,sun cool
1301,0,roshnimo yup sad eh betty man betty
35340,1,andcasey lol start group lol slut sister
25014,0,practicing smile today it s gunna big
12652,1,skagod one usual
35663,1,great night
3900,1,castlebar doesnt d im going galway see jb d movie could next week one
6559,1,hate today
4052,0,recession hit veronique branquinho quit company shame
6724,1,using on screen keyboard
17133,0,soooo bummed missing blockparty again able get app listen iphone
20052,1,wish eurodjangocon
15234,0,one bloody poet bad friend sorry hear that
162,0,still missing husband really want home
30572,1,tonysarti crowntown think may meet there let get ready ill let know
30424,1,search ryan cabrera amp josh kelley really good
33519,1,kimberlinax oh kimmy really give one week get home hangout me better get see you lt
6286,1,dreaming bacon waffle fresh butter maple syrup brewed coffee
2385,0,tv arrived can t play co go stupid work
269,0,going sleep peaceful wanted hear say good night happen good night everyone
17137,1,ashleepham dinner
17238,0,dap ohh watching best friend s wedding sad
6939,1,getting ready theatre seem like clothes moment might wear wearing day
2778,1,the weather may make it cause temp fell c c yesterday
14986,1,whatswhat sian lol benefit sky hubbie watching sit thru it
21887,1,loggade visst min e cache lï¿½rdags
29759,1,liz would notice
15435,0,wish could go love music hate racism gig weekend right part world even
9639,0,lost dc hat
33918,1,forget call your mom tomorrow
21046,1,jlsears poker face
8871,1,slept entire flight woke fact girl beside watching chitty chitty bang bang
38224,1,good morning think stopped raining past three day so care
5619,0,jenfidel thanks decided give old hq go account scoundrel
5263,0,stupid rain picnic cancelled till tomorrow
386,0,judyrey link work
12374,0,okay gots go first time since started miss block party retrorewind
1800,0,flu swinish one flu
6474,0,bad hair day
493,0,today say goodbye second good friend week dmp least sun shinning definately working pm
4934,0,katieeeian missing devil wear prada sad
24359,1,rqocjd try ill hack mainframe internet database unban them it may take will im high
33514,0,hollywoodtv question guy liek famous anything haha miley followed luckkyy im jealous
23077,1,uup morning school see ya xxx
12497,1,photovia novusnovendo ï¿½o ï¿½ giggle ï¿½who kidding heï¿½s probably gay def type hey now http tumblr com xkwgbpm
3870,0,school going absolutely horrible today peace out
18559,0,tracybelle hang you but tennessee
20574,1,iankintzle come visit iowa k
7481,0,put dog tomorrow
22728,1,charavel zyote morning guy
17939,1,jazz nope back week sigh
8031,0,eye hurt
19651,0,saw baby dove fall tree break neck die tried save couldnt cruel world
12113,0,sometimes feel like person world without iphone
25417,1,wee done advance audit paper
20608,1,listening yultron
17026,0,desperate need tweet cheer
24808,1,ooh exciting new mac day
19221,1,katevoegele wish toronto coming back soon
115,1,thecreativeone second that wish rained
29071,1,runanskyrun rather early run but morning runner
29296,1,told taylor wanted punch baby much pain response quot what baby quot love family
34571,1,checkin new twitter
31366,1,patricklanglois http twitpic com wz hope load fun love miss all boy
1500,1,gahh tired right now
4877,0,good morning folk day go sadly day giro mean tour far away
22483,1,dhempe roadrippersid http twitter com friend page press previous page
13066,1,generalization damn come la vega suburbia hard connect ppls
26807,1,going get pedicure cpk lunch
8960,0,think june gloom arrived
30832,1,terbear yes new one adore though love vincent
30263,1,please visit http vzerohost com info sign alpha test image hosting service
7977,0,sweethomebirth link working
4490,0,jerryaz definately hard time cuz young amp never saw this wrkd hard making car amp disabled
11544,0,excited see quot up quot logan s birthday week sad wont party bc know kid tho
7079,1,well normal day already done work unfortunately normal day mean office till late
9894,1,full great lunch stuck traffic
13539,0,kellyolexa monday start friday least work day week long day
37769,1,happy mother s day single dad play mom dad role enjoy day
19713,0,become one pathetic girl feel lonely without boyfriend hahaha miss josey already
19112,0,materialistic know suck data plan weak sauce
36182,0,uploading photo ughhhh go school early tomorrow fml woo excursion win
16876,1,nkangel ignore it and get sum rest get rid headache
1013,1,phone still doesnt tweet
21690,1,http xkcd com today s xkcd looking forward daily update week
1523,0,jessereed u watch day earth stood still u see bye u got d c im sad left ur gone ily lt
1317,1,walked home rain
2354,1,live tv coming xbox live uk http tinyurl com kqah
1974,0,nellagrl being lonely time
4758,0,back reality boo
18701,0,mitchelmusso can t call cause portable sais number excist want much talk
12999,1,hey get comlementary cherry flavored lip gloss time cool
10653,1,bunnysan ooo believe closed down even one airport
3198,0,drumstickboy also used close adiel sabby changed alot like sec
3610,0,rolling bed past hour still unable sleep
3854,0,can t wait see marco later feeling best
3686,0,dagnamit latest power twitter update pant clickable link
25559,1,joined twibe visit http twibes com spinning join spinner know respect spinner need coffee
38391,1,watching zdf fernsehgarten great andrea back last
3126,1,alperdotr got bored lunch time
9584,0,follow friday following people follower follow me woot followfriday
12318,1,always rain right get car washed
20371,1,unclelarko sure like way learn new language prefer quot on location quot practice ask q get answer
26274,1,playing tonight cassandra wilcox patrick bell ben bloss amp bucket nail door pm
12312,0,anjeebaby snap reality show watch first hooked sad
5663,0,rip officer edward may god continue bless family what s wit cop killing cop seen thing happen quot the wire quot
36336,1,jimmymarsh wanted let know heard quot give f amp k quot retrorewind online radio program
13533,0,baby left gonna get ready again leavin chili full
34113,1,needing make new video
14052,0,http twitpic com hvr picture last year freshman year miss tho day
12531,0,feeling great today
12658,0,jennwadsworth sad school close
2611,0,got paid nowhere near much thought would
20660,1,tweetnewz good price bulk sm premium sm http promotion itagg com
24627,1,good morning tweeps feeling oversleeping gracie around pounced head woke am
9867,1,little miss ugly
30484,1,anthony s prom
5880,1,sachie yna know password yet
10133,0,cacaubrazil that s great guy related
1947,1,know time wa could look web page s source code figure worked take lot effort
7203,1,work day
19901,0,onyxx b show sold wait til tomorrow sunday
30175,1,inesperado glad hear st tournament soon ksn say quot we need practice quot
39991,1,lovelylisaj give link kimba diary please
32518,1,accidbrrittanny lol hey
32105,1,ugh im tired hardly anything play niece im goin bed goodnight eveyone lt
3211,1,littelist fish udon dearly departed
33975,0,thomasfiss hahaha ur gonna tweet awoke night haha man concert suck cali s da place
4256,0,mixxxonn watched today show didnt see though
37165,1,hasta maï¿½ana twitter
5021,1,gonna new transformer come out colombia
4339,0,upset left phone home
750,0,jenny fell asleep come
12032,1,know statue venetian real man screamed loud everyone laughed
13002,1,mcfreak truetrue not xd
20728,1,following mya
17349,0,keithjoforever angry keith whats up
4994,1,jennygnow sad feel bad hear it look like mid s like something u wld see lifetime
19186,0,bodywisdominc sorry missed pcharityclassic saw across way busy taking pix abt came meet u but u gone
4597,0,going funeral today friend classmate died car wreck last friday
146,1,still need another hour sleep
18023,0,mitchelmusso sad missed calling time got home practice late
17958,1,ryankil think texting that read lol figured html own
1840,1,much learn
36749,1,gym sesh
10718,1,note self wear steel toe court house sayin
21079,1,kasey yeah
14990,1,awww luke evicted quiz
10099,0,shit lost star trek ring starfleet academy class ring w golden gate bridge it got high school graduation present
29328,1,never close falling asleep standing looking forward pushing faders tomorrow
34120,1,yasminegalenorn used definitely cheaper may get later one way new ok now
4329,0,marvelvscapcom doesnt work already
2940,1,emily tonight xd work experience over jen going miss seeing like everyday
21870,1,kr s make tea pleaseeeeeeeeeee
7292,1,short hour left go work
27637,1,electroanna filipino prof is name gorayeb chance
15709,0,sunburnt arm burnt mouth skin coming
28277,1,kevsbrtny depends goal amp much want spend cannondale specialized cervelo good brand
6421,0,im home on friday night good
23610,0,apparently starwars day today like shame revision though
24634,1,sharonhayes goal live month minute hour day time amp may otherwise put off true
26195,1,radha nice pic kept there seem carry cam around along you
31517,1,msdahlia got txt holla ya need
10252,0,day without sleep migraine thought life postr meant relaxing
31363,1,frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day
9476,0,want go enjoy weather tired stuck bed
39200,1,sarasso creative choosing next alias adding n front obviously stealthy enought
31589,0,bsweichsel like eight year ago sure would happen
37787,1,talked mom al sang song sleep now
8732,0,thenetimp yeah gonna long me
5292,1,dentist hole tooth
15090,1,bored
3590,0,bigggest headache
25045,1,ohmyaly u find any
26380,1,currently uploading wordpress this ll give new site bit fluidity blogger
15468,0,wish here babe
14183,0,bummed babydoll spaghetti strap tank three wolf moon t shirt love meme hate wearing fabric box
13893,0,even want go store get ice cream wasted cute outfit on sitting as twitter
20840,1,crazytwism http twitpic com b hey nice pic
36431,1,pennydog nope especially got still settling
17569,0,homework friday night lame
27344,1,wish joe bidden train me
26465,1,monday best excited week
4751,1,unloveablesteve morrissey cancelled
19011,0,stangill uh mean
1093,0,nellagrl really good night missing little girl
15085,1,leaving work
35336,0,music soothes soul
